SellerCity,SellerIsPriv,SellerListSrc,SellerRating,SellerRevCnt,VehCertified,VehColorExt,VehFuel,VehListdays,VehMake,VehMileage,VehModel,VehPriceLabel,VehYear,Vehicle_Trim,Dealer_Listing_Price,0 Owners,1 Owner,2 Owners,3 Owners,4 Owners,Accident(s) Reported,Buyback Protection Eligible,Non-Personal Use Reported,Title Issue(s) Reported,IntColor1,NumCylinders,CylinderSize,HEMI,AWD,4WD,Tricoat,Metallic
other,False,Inventory Command Center,4.0,567,False,Silver,Gasoline,17.71021991,Cadillac,45648.0,XT5,Good Deal,2018,Premium Luxury,32930.0,0,1,0,0,0,0,1,1,0,other,6,3.6,0,1,0,0,0
other,False,HomeNet Automotive,4.0,629,False,Dark Granite,Gasoline,5.667349537,Cadillac,21098.0,XT5,Good Deal,2018,Premium Luxury,35830.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,0,0,1
other,False,Digital Motorworks (DMi),5.0,774,False,other,Gasoline,25.940625,Jeep,23582.0,Grand Cherokee,Good Deal,2018,Trailhawk,34547.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,288,False,Gray,Gasoline,8.986030093,Jeep,33908.0,Grand Cherokee,Good Deal,2015,Overland,28700.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Inventory Command Center,4.0,293,False,Silver,Gasoline,18.34648148,Jeep,38577.0,Grand Cherokee,Good Deal,2016,Limited,26872.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),4.0,84,False,other,Gasoline,7.918923611,Cadillac,4836.0,XT5,Good Deal,2018,Premium Luxury,39950.0,0,1,0,0,0,0,1,0,0,N/A,6,3.6,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,28,False,Brilliant Black,Gasoline,18.93458333,Jeep,43550.0,Grand Cherokee,Good Deal,2015,Limited,25474.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,Inventory Command Center,5.0,1379,False,Black,Gasoline,73.43200231,Cadillac,21145.0,XT5,Good Deal,2017,Luxury,32000.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,1,0,0,0
other,False,HomeNet Automotive,,1,False,Granite,Gasoline,34.56200231,Jeep,37151.0,Grand Cherokee,Good Deal,2015,Overland,28130.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,1
other,False,Digital Motorworks (DMi),5.0,288,False,Red,Gasoline,27.98732639,Jeep,36334.0,Grand Cherokee,Great Deal,2016,Overland,29200.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,1030,False,Gray,Gasoline,6.941782407,Jeep,47519.0,Grand Cherokee,Good Deal,2018,Limited,26796.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,5.0,307,True,Dark Granite,Gasoline,40.11131944,Cadillac,21999.0,XT5,Good Deal,2017,FWD,32995.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,0,0,0,1
other,False,Jeep Certified Program,5.0,572,True,Bright White,Gasoline,12.94929398,Jeep,16365.0,Grand Cherokee,Great Deal,2018,Limited,31390.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),4.0,233,False,True Blue,Gasoline,58.49017361,Jeep,31535.0,Grand Cherokee,Good Deal,2017,Laredo,22254.0,0,1,0,0,0,0,1,0,0,N/A,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),,0,False,Black,Gasoline,40.67739583,Cadillac,22256.0,XT5,Great Deal,2017,Luxury,32998.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,0,0,0
other,False,Jeep Certified Program,5.0,975,True,Silver,E85 Flex Fuel,103.9674537,Jeep,29429.0,Grand Cherokee,Good Deal,2015,Altitude,27897.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,5.0,937,False,Granite,Gasoline,5.34787037,Jeep,33681.0,Grand Cherokee,Fair Price,2018,Limited,31693.0,0,0,1,0,0,0,1,1,0,black,6,3.6,0,0,1,1,1
other,False,Digital Motorworks (DMi),,6,False,Red,Gasoline,44.78649306,Cadillac,40316.0,XT5,Good Deal,2017,Luxury,29998.0,0,1,0,0,0,1,1,1,0,black,6,3.6,0,0,0,0,0
other,False,Inventory Command Center,5.0,29,False,other,Gasoline,18.10091435,Jeep,21422.0,Grand Cherokee,Good Deal,2018,Overland,37977.0,0,1,0,0,0,0,1,1,0,N/A,6,,0,0,1,0,0
other,False,Jeep Certified Program,,3,True,Granite,Gasoline,41.60462963,Jeep,20643.0,Grand Cherokee,Good Deal,2018,Limited,32988.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),5.0,49,False,Bright White,Gasoline,30.84587963,Jeep,48030.0,Grand Cherokee,Good Deal,2015,Limited,24500.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,288,False,Gray,Gasoline,1.984884259,Jeep,48028.0,Grand Cherokee,Good Deal,2017,Limited,24900.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),,7,False,Black,Gasoline,110.4196181,Cadillac,6345.0,XT5,Good Deal,2018,Premium Luxury,45997.0,1,0,0,0,0,0,1,0,0,black,6,3.6,0,1,0,0,1
other,False,Digital Motorworks (DMi),5.0,375,False,other,Gasoline,86.82202546,Cadillac,11127.0,XT5,Good Deal,2018,Luxury,35994.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,1,0,0,0
Chicago,False,Digital Motorworks (DMi),5.0,290,False,Gray,Gasoline,15.9846412,Jeep,36032.0,Grand Cherokee,Good Deal,2015,Limited,24400.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Inventory Command Center,5.0,1022,False,Brilliant Black,Gasoline,12.89790509,Jeep,46642.0,Grand Cherokee,Good Deal,2015,Limited,24889.0,0,0,1,0,0,1,1,0,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),4.0,1109,False,Stellar Black,Gasoline,49.44090278,Cadillac,565.0,XT5,Good Deal,2017,Luxury,34749.0,0,1,0,0,0,0,1,0,0,cirrus,6,3.6,0,0,0,0,1
other,True,other,,0,False,Black,Gasoline,25.53268519,Cadillac,20937.0,XT5,,2017,Premium Luxury,34500.0,0,0,0,0,0,0,0,0,0,black,6,,0,0,0,0,0
other,False,Digital Motorworks (DMi),,4,False,Black,E85 Flex Fuel,6.842233796,Jeep,32973.0,Grand Cherokee,Good Deal,2015,Altitude,28998.0,0,1,0,0,0,1,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Cadillac Certified Program,5.0,54,True,Red,Gasoline,2.920173611,Cadillac,7232.0,XT5,Good Deal,2018,,33993.0,1,0,0,0,0,0,1,0,0,N/A,,,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,288,False,other,Gasoline,8.981875,Jeep,20207.0,Grand Cherokee,Good Deal,2016,Overland,34600.0,0,1,0,0,0,0,1,1,0,brown,8,5.7,0,0,1,0,0
other,False,Inventory Command Center,4.0,692,False,Diamond Black,Gasoline,48.1737963,Jeep,18137.0,Grand Cherokee,Good Deal,2017,Summit,41495.0,0,1,0,0,0,0,1,0,0,black,8,5.7,1,0,1,1,0
other,False,Inventory Command Center,4.0,38,False,Dark Granite,Gasoline,23.46525463,Cadillac,29268.0,XT5,Good Deal,2018,Premium Luxury,32400.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,0,0,1
other,False,Inventory Command Center,4.0,36,False,Granite,Gasoline,0.522280093,Jeep,49477.0,Grand Cherokee,,2017,Limited,26977.0,0,0,0,0,0,0,0,0,0,black,6,3.6,0,0,1,1,1
other,False,Jeep Certified Program,,0,True,Gray,Gasoline,58.97420139,Jeep,8662.0,Grand Cherokee,Good Deal,2018,,36980.0,0,1,0,0,0,0,1,0,0,black,,,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,37,False,True Blue,Gasoline,38.50422454,Jeep,21373.0,Grand Cherokee,Fair Price,2018,Summit,43993.0,0,1,0,0,0,0,1,1,0,grey,8,5.7,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,14624,False,Brilliant Black,Gasoline,34.48523148,Jeep,33582.0,Grand Cherokee,Good Deal,2015,Limited,22999.0,0,1,0,0,0,1,1,1,0,beige,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),3.0,51,False,other,Gasoline,41.90993056,Cadillac,8007.0,XT5,Good Deal,2018,Luxury,40925.0,1,0,0,0,0,1,0,1,1,beige,6,3.6,0,0,0,0,1
other,False,HomeNet Automotive,,0,False,Stellar Black,Gasoline,11.44274306,Cadillac,28623.0,XT5,Good Deal,2018,Premium Luxury,31879.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,0,0,1
other,False,Inventory Command Center,,7,False,White,Gasoline,236.0054745,Jeep,18753.0,Grand Cherokee,Good Deal,2018,Limited,33900.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,5.0,600,False,other,Gasoline,2.69837963,Cadillac,38401.0,XT5,Good Deal,2017,Luxury AWD,33595.0,0,1,0,0,0,0,1,0,0,cirrus,6,3.6,0,1,0,0,1
other,False,Inventory Command Center,5.0,364,False,other,Gasoline,84.71680556,Jeep,12.0,Grand Cherokee,Good Deal,2019,Laredo,38802.0,1,0,0,0,0,1,0,1,1,black,6,3.6,0,0,1,0,0
other,False,Inventory Command Center,,8,False,Silver,Gasoline,171.9420718,Jeep,31690.0,Grand Cherokee,Good Deal,2018,Laredo E,25480.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Jeep Certified Program,2.0,58,True,Billet Silver,E85 Flex Fuel,12.47104167,Jeep,48354.0,Grand Cherokee,Good Deal,2015,Altitude,27552.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,1
other,False,HomeNet Automotive,3.0,26,False,Diamond Black,Gasoline,67.51844907,Jeep,18561.0,Grand Cherokee,Great Deal,2017,Limited,29990.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),4.0,25,False,other,Gasoline,40.44333333,Cadillac,24.0,XT5,Good Deal,2018,Luxury,41555.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,0,0,0,1
other,False,Digital Motorworks (DMi),5.0,75,False,Stellar Black,Gasoline,367.7834606,Cadillac,34716.0,XT5,Good Deal,2017,Luxury,25000.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,0,0,1
other,False,Jeep Certified Program,,7,True,Velvet Red,Gasoline,36.49447917,Jeep,17525.0,Grand Cherokee,Great Deal,2018,Laredo E,29988.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Inventory Command Center,5.0,588,False,Granite,Gasoline,13.43520833,Jeep,16770.0,Grand Cherokee,Good Deal,2018,Limited,32990.0,0,1,0,0,0,0,1,1,0,black,6,,0,0,1,1,1
other,False,Jeep Certified Program,5.0,358,True,Billet Silver,E85 Flex Fuel,120.4895023,Jeep,19984.0,Grand Cherokee,Good Deal,2015,Laredo,21970.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,1
other,False,Digital Motorworks (DMi),5.0,1317,False,Bright White,Gasoline,9.973287037,Jeep,49205.0,Grand Cherokee,Good Deal,2015,Overland,27500.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Jeep Certified Program,,0,True,Gray,Gasoline,104.9762731,Jeep,35501.0,Grand Cherokee,Good Deal,2015,,27900.0,0,1,0,0,0,0,1,0,0,black,,,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,55,False,Stellar Black,Gasoline,123.4084606,Cadillac,35318.0,XT5,Great Deal,2017,Luxury,24990.0,0,1,0,0,0,0,1,0,0,other,6,3.6,0,0,0,0,1
other,False,Digital Motorworks (DMi),5.0,11204,False,Velvet Red,Gasoline,144.4802662,Jeep,14997.0,Grand Cherokee,Good Deal,2018,Summit,38462.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),5.0,774,False,Diamond Black,Gasoline,109.4797801,Jeep,24230.0,Grand Cherokee,Good Deal,2017,Altitude,30000.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,109,False,White,Gasoline,69.43310185,Cadillac,209.0,XT5,Fair Price,2017,Premium Luxury,54488.0,1,0,0,0,0,0,1,0,0,black,6,3.6,0,0,0,1,0
other,False,Digital Motorworks (DMi),5.0,481,False,Bright White,Gasoline,21.9378588,Jeep,45485.0,Grand Cherokee,Great Deal,2018,Laredo,26288.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,463,False,Bright White,Gasoline,6.941111111,Jeep,0.0,Grand Cherokee,,2018,Trailhawk,36570.0,0,1,0,0,0,0,1,1,0,red,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,556,False,Bright White,Gasoline,41.46811343,Jeep,35423.0,Grand Cherokee,Great Deal,2016,Laredo,23225.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),4.0,192,False,Brilliant Black,E85 Flex Fuel,21.94157407,Jeep,41607.0,Grand Cherokee,Good Deal,2015,Altitude,26986.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),5.0,288,False,Silver,Gasoline,34.97581019,Jeep,26684.0,Grand Cherokee,Fair Price,2017,Laredo,27000.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),2.0,106,False,other,Gasoline,128.2559606,Cadillac,5084.0,XT5,Good Deal,2018,Luxury,34897.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,1,0,0,0
Chicago,False,HomeNet Automotive,,4,False,Velvet Red,Gasoline,0.657789352,Jeep,23262.0,Grand Cherokee,,2017,Summit,40980.0,0,0,0,0,0,0,0,0,0,black,6,3.6,0,0,1,1,0
other,False,HomeNet Automotive,4.0,726,False,Diamond Black,Gasoline,29.534375,Jeep,17784.0,Grand Cherokee,Good Deal,2018,Limited,32480.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),4.0,167,False,Gray,Gasoline,24.94326389,Jeep,44999.0,Grand Cherokee,Good Deal,2015,Limited,25000.0,0,1,0,0,0,1,1,1,0,beige,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,5.0,2626,False,other,Gasoline,152.9359606,Jeep,34988.0,Grand Cherokee,Good Deal,2018,Limited,29923.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,1
other,False,Digital Motorworks (DMi),4.0,545,False,Radiant Silver,Gasoline,95.3421875,Cadillac,17989.0,XT5,Good Deal,2018,Premium Luxury,37999.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,0,0,1
other,False,Digital Motorworks (DMi),4.0,39,False,other,Gasoline,46.94640046,Cadillac,1933.0,XT5,Great Deal,2017,Luxury,29199.0,0,1,0,0,0,0,0,0,1,beige,6,3.6,0,0,0,0,1
other,False,Jeep Certified Program,4.0,117,True,Gray,Gasoline,44.73826389,Jeep,24403.0,Grand Cherokee,Good Deal,2015,Limited,25788.0,0,1,0,0,0,0,1,0,0,N/A,6,3.6,0,0,1,0,0
other,False,Cadillac Certified Program,4.0,27,True,Silver,Gasoline,6.917002315,Cadillac,21917.0,XT5,Good Deal,2018,,37854.0,0,1,0,0,0,1,1,1,0,N/A,,,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,85,False,Diamond Black,Gasoline,97.99767361,Jeep,13166.0,Grand Cherokee,Good Deal,2018,Limited,35699.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,4.0,726,False,Billet Silver,Gasoline,20.45496528,Jeep,48880.0,Grand Cherokee,,2015,Altitude,26730.0,0,0,0,0,0,0,0,0,0,black,6,3.6,0,0,1,0,1
other,False,Digital Motorworks (DMi),4.0,95,True,Red,Gasoline,27.42990741,Cadillac,1062.0,XT5,Good Deal,2018,Luxury,42990.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,0,0,0,0
other,False,Digital Motorworks (DMi),,2,False,Bright White,Gasoline,34.74532407,Jeep,14692.0,Grand Cherokee,Good Deal,2018,Limited,31900.0,0,0,1,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,2074,False,True Blue,Gasoline,5.481631944,Jeep,40098.0,Grand Cherokee,,2015,Overland,25999.0,0,1,0,0,0,1,1,1,1,N/A,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),,4,False,other,Gasoline,314.4320486,Jeep,21992.0,Grand Cherokee,Good Deal,2017,Summit,36983.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
Chicago,False,Digital Motorworks (DMi),5.0,290,False,Red,Gasoline,48.94556713,Jeep,46036.0,Grand Cherokee,Good Deal,2017,Limited,25100.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,4.0,120,True,Radiant Silver,Gasoline,47.09127315,Cadillac,16558.0,XT5,Good Deal,2018,Luxury,39991.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,1,0,0,1
other,False,Inventory Command Center,5.0,28,True,Dark Granite,Gasoline,118.3860301,Cadillac,36639.0,XT5,Good Deal,2017,Luxury,32998.0,0,1,0,0,0,0,1,0,0,black,6,,0,1,0,0,1
other,False,Digital Motorworks (DMi),4.0,39,False,Granite,Gasoline,47.46444444,Jeep,15029.0,Grand Cherokee,Good Deal,2017,Altitude,33016.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,1
other,False,Inventory Command Center,5.0,1325,False,Silver,Gasoline,12.58903935,Cadillac,28615.0,XT5,Good Deal,2018,Premium Luxury,33596.0,0,1,0,0,0,1,1,1,0,grey,6,3.6,0,0,0,0,0
other,False,Digital Motorworks (DMi),,2,False,Dark Granite,Gasoline,15.92179398,Cadillac,24670.0,XT5,Good Deal,2018,Premium Luxury,32949.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,0,0,1
other,False,Inventory Command Center,3.0,46,False,Black,Gasoline,31.62876157,Cadillac,43903.0,XT5,Great Deal,2017,Luxury,23991.0,0,1,0,0,0,0,1,1,0,other,6,3.6,0,0,0,0,0
other,False,Digital Motorworks (DMi),4.0,367,False,Black,Gasoline,14.49197917,Jeep,43056.0,Grand Cherokee,Good Deal,2015,Limited,22569.0,0,1,0,0,0,1,1,0,0,N/A,6,3.6,0,0,1,0,0
other,False,Inventory Command Center,4.0,68,False,Black,Gasoline,146.063588,Cadillac,21914.0,XT5,Good Deal,2018,Premium Luxury,37199.0,0,1,0,0,0,0,1,1,0,black,6,,0,0,0,0,0
other,False,Jeep Certified Program,5.0,1018,True,Diamond Black,Gasoline,75.74166667,Jeep,34694.0,Grand Cherokee,Good Deal,2018,Summit,41709.0,0,1,0,0,0,0,1,1,0,grey,8,5.7,0,0,1,1,0
other,False,Inventory Command Center,5.0,94,False,Billet Silver,Gasoline,5.903784722,Jeep,9879.0,Grand Cherokee,Good Deal,2017,Limited,31662.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,1
other,False,HomeNet Automotive,3.0,26,False,Granite,Gasoline,74.57702546,Jeep,12733.0,Grand Cherokee,Good Deal,2017,Trailhawk,34988.0,0,1,0,0,0,0,1,0,0,red,6,3.6,0,0,1,1,1
other,False,Inventory Command Center,5.0,1272,False,Black,Gasoline,3.972627315,Cadillac,10890.0,XT5,Good Deal,2018,Luxury,38991.0,1,0,0,0,0,0,1,0,0,black,6,,0,0,0,0,1
other,False,HomeNet Automotive,5.0,802,False,Stellar Black,Gasoline,5.718356481,Cadillac,25999.0,XT5,,2017,Luxury FWD,,0,1,0,0,0,0,0,0,1,cirrus,6,3.6,0,0,0,0,1
other,False,Digital Motorworks (DMi),5.0,572,False,other,Gasoline,52.48694444,Jeep,25993.0,Grand Cherokee,Fair Price,2016,SRT,49490.0,0,1,0,0,0,0,1,0,0,black,8,6.4,0,0,1,0,0
other,False,Inventory Command Center,,18,False,Red,Gasoline,97.40105324,Cadillac,32877.0,XT5,Good Deal,2017,Luxury,35995.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,1,0,0,0
Chicago,False,HomeNet Automotive,,4,False,Velvet Red,Gasoline,21.68037037,Jeep,38530.0,Grand Cherokee,Good Deal,2017,Limited,28080.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Inventory Command Center,4.0,26,False,other,Gasoline,19.31405093,Jeep,45027.0,Grand Cherokee,Great Deal,2015,Limited,24692.0,0,1,0,0,0,0,1,0,0,N/A,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),5.0,287,False,White,Gasoline,8.955289352,Jeep,39672.0,Grand Cherokee,Good Deal,2017,Laredo,23000.0,0,0,1,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Cadillac Certified Program,5.0,228,True,other,Gasoline,76.90966435,Cadillac,5726.0,XT5,Good Deal,2017,,36998.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,0,0,0
other,False,Jeep Certified Program,5.0,445,True,Granite,E85 Flex Fuel,126.9671759,Jeep,43492.0,Grand Cherokee,Good Deal,2015,Laredo,23511.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,1
other,False,Jeep Certified Program,4.0,117,True,Silver,Gasoline,33.48130787,Jeep,35805.0,Grand Cherokee,Good Deal,2015,Limited,24988.0,0,1,0,0,0,0,1,0,0,N/A,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),4.0,72,False,Billet Silver,Gasoline,20.95614583,Jeep,46687.0,Grand Cherokee,Good Deal,2017,Limited,26502.0,0,1,0,0,0,1,1,1,0,black,6,3.6,0,0,1,0,1
other,False,HomeNet Automotive,4.0,726,False,Granite,Gasoline,34.56454861,Jeep,37151.0,Grand Cherokee,Good Deal,2015,Overland,28130.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,1
other,False,Digital Motorworks (DMi),5.0,335,False,other,Gasoline,13.99625,Jeep,30820.0,Grand Cherokee,Fair Price,2017,SRT,48900.0,1,0,0,0,0,0,1,0,0,black,8,6.4,0,0,1,1,0
other,False,Inventory Command Center,5.0,1035,False,Velvet Red,Gasoline,10.79396991,Jeep,35007.0,Grand Cherokee,Good Deal,2016,Limited,27995.0,0,1,0,0,0,0,1,0,0,N/A,6,,0,0,1,1,0
other,False,Inventory Command Center,5.0,1609,False,Billet Silver,Gasoline,123.4723148,Jeep,21229.0,Grand Cherokee,Great Deal,2018,Limited,30130.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,1
other,False,Jeep Certified Program,5.0,47,True,other,Gasoline,89.68806713,Jeep,10978.0,Grand Cherokee,Good Deal,2018,,35481.0,0,1,0,0,0,0,1,0,0,N/A,,,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,287,False,other,Gasoline,1.966631944,Jeep,22403.0,Grand Cherokee,Good Deal,2018,Limited,30500.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,261,False,other,Gasoline,58.68356481,Cadillac,13067.0,XT5,Good Deal,2017,Base,31965.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,0,0,0,1
other,False,Inventory Command Center,4.0,97,False,other,Gasoline,17.86112269,Cadillac,14024.0,XT5,Good Deal,2018,Premium Luxury,39990.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,1,0,0,1
other,False,Digital Motorworks (DMi),5.0,3290,False,other,Gasoline,26.47546296,Jeep,23870.0,Grand Cherokee,Good Deal,2016,Limited,27450.0,0,1,0,0,0,1,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Inventory Command Center,5.0,937,False,other,Gasoline,123.6344213,Jeep,43425.0,Grand Cherokee,Great Deal,2017,Laredo,22988.0,0,1,0,0,0,0,1,1,0,N/A,6,,0,0,1,1,1
other,False,Digital Motorworks (DMi),5.0,223,False,Billet Silver,Gasoline,6.839768519,Jeep,48301.0,Grand Cherokee,Great Deal,2016,Laredo,24954.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,1
other,False,Digital Motorworks (DMi),4.0,129,False,Granite,Gasoline,131.4483218,Jeep,11254.0,Grand Cherokee,Great Deal,2017,Limited,30900.0,0,1,0,0,0,0,1,0,0,black,8,5.7,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,88,False,Silver,Gasoline,6.441261574,Cadillac,6800.0,XT5,,2017,Luxury,,0,1,0,0,0,0,1,0,0,N/A,6,3.6,0,0,0,0,0
other,False,Inventory Command Center,3.0,36,False,Gray,Gasoline,6.025972222,Jeep,31791.0,Grand Cherokee,Good Deal,2015,Summit,26999.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,53,False,Black,Gasoline,110.7353009,Jeep,15029.0,Grand Cherokee,Good Deal,2017,Limited,32673.0,1,0,0,0,0,0,1,1,0,N/A,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,247,False,White,Gasoline,4.944236111,Cadillac,30311.0,XT5,Good Deal,2018,Premium Luxury,36998.0,0,1,0,0,0,0,1,1,0,beige,6,3.6,0,0,0,1,0
other,False,Digital Motorworks (DMi),5.0,37,False,Stellar Black,Gasoline,5.916712963,Cadillac,19525.0,XT5,Fair Price,2018,Premium Luxury,39995.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,0,0,1
other,False,Digital Motorworks (DMi),4.0,303,False,Diamond Black,Gasoline,74.94197917,Jeep,29802.0,Grand Cherokee,Good Deal,2018,Limited,34988.0,0,1,0,0,0,1,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),3.0,71,False,Brilliant Black,Gasoline,0.976076389,Jeep,26743.0,Grand Cherokee,,2015,Limited,25995.0,0,0,0,0,0,0,0,0,0,beige,6,3.6,0,0,1,1,0
other,False,Inventory Command Center,5.0,2116,False,other,Gasoline,26.76614583,Jeep,44591.0,Grand Cherokee,Great Deal,2015,Laredo,18289.0,0,1,0,0,0,1,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),4.0,40,True,Dark Granite,Gasoline,137.793125,Cadillac,23995.0,XT5,Good Deal,2018,Luxury,38995.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,0,0,1
other,False,Inventory Command Center,4.0,692,False,Granite,Gasoline,11.1646875,Jeep,30297.0,Grand Cherokee,Fair Price,2018,Trailhawk,39395.0,0,1,0,0,0,0,1,1,0,red,8,5.7,1,0,1,1,1
other,False,Inventory Command Center,5.0,64,False,Radiant Silver,Gasoline,150.8791898,Cadillac,29255.0,XT5,Good Deal,2018,Premium Luxury,38975.0,0,1,0,0,0,0,1,1,0,black,6,,0,0,0,0,1
other,False,Digital Motorworks (DMi),5.0,61,True,White,Gasoline,6.937962963,Cadillac,1670.0,XT5,Good Deal,2017,Premium Luxury,40995.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,0,1,0
